"id","num_orders"
1297182,21.807405
1469299,22.60596
1129687,171.3762
1362599,369.90603
1245170,523.671075
1098570,52.042365
1452600,24.84666
1194207,41.052435
1023619,67.1123849999999
1254600,100.11021
1157094,172.76439
1165391,35.29758
1131248,32.040645
1383646,170.04573
1288250,95.725905
1476141,67.6278
1401237,57.149985
1383510,61.01604
1433607,46.08639
1098207,317.199105
1453624,317.47263
1089046,139.422195
1306954,1799.277675
1413179,631.88787
1379869,448.33317
1037218,95.84412
1247919,221.594655
1097438,121.75695
1441938,841.77522
1060769,789.324405
1409283,1124.7114
1397517,147.08544
1220386,98.262945
1297481,264.313005
1309280,852.165434999999
1013813,665.196435
1087803,1428.116085
1256077,88.273335
1328392,58.6644
1197947,94.3509299999999
1134877,160.713705
1149222,102.6306
1321757,225.20376
1364052,128.584275
1346914,89.98143
1343936,718.828695
1284997,794.47215
1443980,226.28994
1272226,51.61659
1267791,30.91536
1049345,66.19695
1300007,485.206455
1220471,544.676205
1486124,530.089395
1183373,124.01172
1076787,162.23523
1218918,120.482295
1351627,171.135855
1333350,291.4257
1312936,390.80745
1477543,47.57691
1408514,32.53116
1256773,48.897795
1174904,413.92776
1392815,367.60191
1389126,220.239555
1074816,85.09257
1124612,178.939935
1318251,124.89417
1089252,451.866135
1396463,305.74512
1289632,257.59707
1083889,310.715265
1121896,209.692095
1004866,114.971025
1234436,29.683305
1311318,65.857635
1476647,41.17809
1419834,276.74736
1188670,266.09115
1260238,185.5434
1263791,91.069725
1070835,104.648775
1433069,87.11598
1349084,310.78914
1360259,193.036755
1022475,368.64243
1037167,77.113785
1492031,35.652345
1057541,62.610945
1483675,66.0446400000001
1463966,73.6211850000001
1474096,30.60867
1440771,48.39561
1452763,64.11567
1382621,254.84127
1035365,491.117025
1355984,203.33322
1140520,13.63128
1168148,106.417485
1052343,159.903105
1370827,205.159365
1055728,38.679075
1053449,29.56335
1368579,25.061505
1208370,60.42972
1027455,28.838835
1147326,52.7589
1203029,32.72862
1389643,65.47677
1482071,33.72402
1411487,265.12431
1043533,305.051745
1294351,186.743925
1409427,320.608905
1000264,224.676075
1016463,51.113955
1224218,42.49113
1485114,48.094635
1006410,71.86116
1221242,149.08935
1031339,337.243425
1153545,180.849795
1182144,102.38655
1194788,87.2774100000001
1082828,56.125395
1265773,241.69203
1154515,117.90321
1105986,258.55974
1293017,46.90581
1272587,23.023275
1027143,38.42568
1179146,92.607495
1342337,23.79696
1269746,42.91809
1369030,192.522435
1109605,370.07949
1099603,173.717055
1319113,20.82291
1155697,22.232985
1218892,91.072155
1493357,120.665985
1202597,149.559645
1116108,22.545675
1229780,24.338625
1391127,28.09992
1085957,60.605085
1267409,41.60496
1245159,80.803905
1378973,60.951765
1079844,194.22399
1024089,195.84357
1463712,114.16362
1268331,356.384445
1058344,315.90702
1417277,172.932645
1056035,69.668145
1343254,82.476315
1262833,62.901135
1272751,209.846115
1013213,540.646605
1263405,393.88746
1204818,106.0296
1333742,24.111885
1043262,70.40286
1449237,679.78722
1080908,271.268565
1073524,914.89272
1196482,126.951315
1068138,121.99548
1320427,141.06615
1184166,128.252445
1228572,235.56897
1075131,255.51918
1128915,66.76407
1182843,103.306005
1094044,585.32055
1209858,558.22818
1222963,209.580855
1037477,74.20227
1001694,28.520445
1054299,80.5014
1371044,119.86578
1254718,194.994975
1086268,176.659875
1003757,39.08556
1448276,40.4673
1489645,301.43538
1491279,138.328065
1408337,210.982575
1360068,71.691495
1316400,168.22617
1110618,171.80697
1146271,380.879685
1474849,307.38507
1352055,131.917665
1245977,168.25041
1165288,110.871555
1081099,57.94461
1441467,30.97665
1336838,203.02878
1106150,376.03539
1190084,118.264815
1232610,169.45758
1321845,125.65518
1159511,242.50848
1441739,176.23029
1096623,104.13534
1474925,21.368385
1118719,20.650545
1297074,19.60818
1054861,151.876305
1208736,347.15091
1161439,124.69173
1282737,111.315465
1194305,113.033085
1353044,124.74312
1063225,18.240915
1116078,18.199395
1075416,20.89563
1088172,39.31809
1320248,398.66112
1271591,487.53552
1127237,146.391225
1243020,381.871545
1416839,191.541345
1172788,116.753895
1473056,72.846855
1060753,34.76319
1053540,193.157505
1261815,306.10281
1489999,201.564855
1133739,79.5973499999999
1384693,51.66948
1072117,124.38927
1023989,141.526425
1183974,166.85046
1171351,36.31158
1004475,29.168385
1080300,28.32825
1164653,24.08661
1444590,33.621435
1169717,87.16266
1399692,154.039305
1393811,47.68398
1177147,15.99336
1455218,20.119875
1478944,65.283165
1415824,101.030205
1041241,69.7068
1045506,13.47093
1210059,51.294105
1139397,40.684275
1008295,19.567455
1406978,44.705115
1470180,39.92868
1326956,166.909965
1268964,242.883765
1267165,1005.27339
1414458,262.87446
1105486,295.323615
1246396,28.52046
1223814,73.147545
1208097,55.926345
1426257,363.357285
1402266,561.822255
1273610,865.23072
1082679,149.971845
1061395,142.984365
1448891,236.00397
1121802,503.08359
1017920,354.528
1220913,609.94587
1201769,36.86952
1214790,43.18425
1055980,41.21307
1143296,29.447475
1161381,45.42132
1049400,36.712215
1388858,118.729995
1367157,52.290495
1056911,45.25899
1363870,378.25809
1206999,325.23711
1220962,120.969135
1244866,23.029185
1161719,19.142205
1492231,230.27346
1492759,181.468215
1408726,217.29855
1337818,97.2834900000001
1136894,86.63175
1050836,85.3092000000001
1157808,135.790515
1438743,229.60644
1092027,267.946095
1286976,28.19733
1244383,27.291375
1220086,33.37587
1014137,182.855085
1460613,123.587895
1269949,75.26022
1022949,39.871725
1118546,71.79663
1006832,300.39522
1461216,220.41123
1333438,199.868055
1014151,644.888445
1196661,309.587895
1072688,129.01482
1161832,26.138415
1146287,62.01147
1329636,38.368935
1113345,414.887505
1079296,375.47574
1245711,263.054235
1312378,144.593565
1280461,165.33111
1132214,223.94118
1013410,416.99922
1315890,342.505125
1453825,418.02993
1137590,22.297995
1046820,15.47196
1100813,22.814355
1213133,18.721845
1119887,31.04256
1339495,41.520885
1172173,18.700905
1250692,22.864995
1000962,381.396735
1122867,523.28814
1367068,290.028945
1181254,25.64616
1411654,77.25939
1154407,125.82045
1477833,34.262595
1422724,25.18902
1112704,108.40956
1346146,168.835755
1108405,259.8624
1194904,75.47805
1448084,63.471315
1266676,28.09962
1099057,57.05508
1188584,358.36179
1230753,317.867535
1237054,409.321815
1161084,306.73953
1401228,193.72896
1493372,85.81848
1395665,55.659435
1002279,79.188825
1424621,60.857115
1256602,164.865
1390004,252.18762
1146927,187.736475
1057232,44.616915
1319822,49.750665
1353668,22.717725
1157084,365.49063
1115935,193.078875
1033089,520.15509
1090029,66.57363
1464617,79.204455
1209279,63.892455
1039223,63.301305
1152313,96.299775
1198253,171.17166
1356983,70.87362
1375236,61.829055
1276289,65.17302
1188533,241.65345
1163547,341.913675
1089771,168.25728
1449997,42.889905
1261700,24.6816
1098789,28.863135
1119881,87.676665
1174890,102.233835
1194658,162.93435
1354710,36.991995
1276097,27.621
1451749,42.10962
1260659,140.97603
1342195,64.19139
1177959,150.541875
1346194,45.55371
1081095,122.97687
1228200,97.89504
1400215,232.46091
1101987,271.568835
1280892,105.39576
1207745,615.09807
1158313,439.089555
1326014,206.426055
1040372,35.2731
1405754,62.809635
1251759,68.32611
1094372,256.001625
1113898,459.99477
1351735,464.54919
1305756,127.123305
1144073,128.00334
1219445,130.597335
1399854,493.005765
1077708,238.780065
1136982,488.401695
1168044,116.41575
1301176,104.73444
1045879,78.70356
1375132,145.71672
1224442,171.549285
1195553,73.24386
1486052,50.14317
1406304,38.306355
1003371,393.71751
1447908,456.00726
1022766,236.195055
1359162,21.685785
1149541,39.26361
1389512,40.48266
1294598,153.85173
1187407,180.077415
1151085,306.31131
1262007,53.84973
1273205,51.78783
1098767,31.70598
1328665,162.371655
1207902,73.30494
1110134,148.079385
1135750,31.9398
1404904,75.988335
1252213,38.526165
1471895,521.089635
1370308,320.21397
1488744,255.98343
1312130,194.280585
1432207,132.885735
1067574,46.79676
1497576,17.23359
1173597,78.76944
1463356,36.0759
1476005,232.217235
1226297,361.9608
1312818,217.33329
1170077,68.593965
1132041,77.2786199999999
1144962,89.069835
1180712,183.390585
1420842,105.69018
1048319,151.72905
1062167,27.368895
1281864,40.05894
1310639,35.70714
1316568,68.519745
1470598,52.652115
1126729,26.359575
1187117,19.43793
1231315,28.068075
1193778,162.62238
1497770,305.192325
1296043,138.39876
1109033,119.826135
1253619,89.9761350000001
1015055,163.92156
1323954,68.643045
1236535,18.625425
1291602,40.086555
1034239,31.490085
1487244,217.707285
1432981,179.074515
1413500,85.60914
1240615,1365.620115
1125250,617.13837
1049986,650.666235
1432590,31.75122
1064865,73.64094
1462054,51.68478
1175329,500.267235
1231504,492.953295
1310137,794.76804
1176123,90.781365
1267634,49.79703
1397808,107.63343
1489068,892.067925
1399261,380.845875
1057026,909.9126
1157087,108.494325
1221970,111.6012
1055041,189.23493
1378097,131.703795
1154169,102.37101
1062376,148.690665
1181839,76.173915
1276632,79.46202
1388270,491.41383
1171130,502.74861
1242759,203.5662
1035528,39.177645
1232845,45.753885
1133643,35.932875
1020633,189.53952
1137724,174.682815
1418017,177.88845
1129706,80.98791
1414426,76.687665
1443244,40.50393
1336913,61.25271
1216868,188.21988
1074099,279.19425
1005733,54.1386
1187232,30.58593
1315006,419.273595
1429640,299.034975
1193124,272.08521
1321067,146.639385
1020914,106.273905
1464172,72.55848
1012356,230.833935
1048213,224.61573
1414658,172.11747
1067356,942.76242
1402145,381.273405
1205618,233.098305
1102348,55.73583
1439251,57.378885
1141169,41.33349
1429174,600.25296
1360530,627.667875
1078717,853.49901
1034750,216.310155
1292295,220.12917
1464006,316.159305
1207416,586.82475
1081039,442.915965
1038600,1045.956
1434474,68.89359
1420970,47.415075
1493390,64.65255
1062042,21.72597
1407930,33.898965
1309366,87.5499
1494106,61.51014
1253128,47.00898
1230871,491.56479
1103899,336.42474
1178356,150.64965
1270686,19.299525
1461376,27.12255
1055872,28.445115
1027667,147.731325
1150000,65.440455
1035466,105.74967
1015226,105.833475
1004410,66.57423
1225216,159.12891
1261758,162.322275
1009224,198.39669
1164468,31.41603
1234697,129.376605
1072809,203.11743
1405077,124.110975
1133718,25.54977
1090779,75.160515
1220305,33.375495
1455516,228.616605
1077080,235.59192
1381871,269.367585
1497941,650.059545
1405281,597.86262
1184133,346.883655
1297493,63.921945
1351826,69.39948
1351915,40.284135
1303502,223.054905
1103552,381.78645
1074755,435.30837
1054413,168.565725
1100592,146.418915
1265971,172.77273
1062386,385.582365
1005415,232.00953
1454684,601.322550000001
1098324,127.294455
1463531,93.911025
1128843,127.34328
1200592,133.66788
1337305,212.28399
1130901,163.503735
1101312,67.62054
1423243,54.748065
1358603,57.498315
1040493,409.52247
1023439,653.177895
1402530,253.549515
1148734,35.76675
1115378,37.703535
1138163,123.271755
1089398,180.39462
1111393,289.02336
1441237,74.84667
1073593,41.55006
1353069,44.026215
1237302,159.61188
1068099,46.55271
1296768,126.220755
1407946,42.4197
1341469,85.8311399999999
1099372,60.902325
1310892,228.83196
1190768,233.94105
1070732,144.35667
1249505,203.055195
1235991,216.273345
1260972,89.58519
1207552,42.62433
1043700,44.20944
1311764,42.494535
1387118,168.70806
1193391,223.98933
1091807,262.45209
1240478,105.402675
1494088,84.466755
1347537,110.11461
1102292,304.155045
1088345,191.46432
1446214,224.300895
1033631,29.481825
1291932,38.898105
1048558,30.573705
1374367,30.209655
1379701,222.95163
1324376,450.898755
1000116,171.18873
1213448,15.924735
1246867,115.385595
1414636,189.647805
1390449,176.603415
1440242,80.73126
1382211,16.622685
1248175,26.155725
1395486,27.2409
1222155,57.05001
1031664,266.426835
1022670,320.358885
1280365,189.177555
1034558,67.639575
1147078,41.416575
1459822,93.247365
1099677,157.724265
1348084,140.511915
1220274,72.723495
1209309,70.38312
1184750,154.37268
1190011,209.204415
1319480,86.7732000000001
1305176,118.06068
1251039,17.023605
1312629,73.01544
1031682,260.24907
1034125,88.973145
1046291,14.483565
1444323,138.037185
1317716,183.30996
1057421,209.3313
1428458,248.95095
1348068,119.141445
1380958,144.62676
1001797,718.44807
1207458,280.9866
1252167,213.527355
1402459,51.751245
1336623,83.956665
1092234,33.133275
1276698,293.06346
1014174,296.11371
1389987,441.170745
1176492,59.656455
1248265,68.94741
1045510,90.83169
1045443,324.99318
1099568,190.627875
1295338,493.054905
1207102,44.338875
1391315,35.787315
1251276,23.140395
1003702,60.36747
1371347,124.19829
1495432,63.50403
1427121,69.64725
1314783,26.21241
1358927,46.328475
1465453,258.426255
1183611,313.09677
1272052,135.115875
1363954,29.91024
1409502,21.586515
1030133,147.96789
1363671,173.705685
1035001,206.390625
1410185,99.802635
1432211,64.380825
1065392,71.181735
1373418,71.66997
1365940,127.18815
1242870,170.086155
1231479,26.27742
1404091,33.97761
1181234,227.996625
1085163,134.74554
1436870,86.12886
1254416,37.289625
1471032,55.883595
1334116,47.53743
1347256,148.46085
1311604,130.32969
1063501,153.118755
1025721,428.381925
1276142,214.176135
1060806,160.53465
1071661,28.818525
1498066,52.90545
1407735,36.082185
1051651,174.451275
1363995,231.11709
1454364,238.425795
1467138,33.291315
1074197,42.23901
1230896,80.321955
1115906,233.23539
1186445,175.344465
1478644,350.527155
1096482,141.05367
1429191,135.77031
1257617,116.070375
1440883,61.279155
1021872,122.524965
1154559,129.083865
1095162,40.457565
1300311,26.271915
1389878,62.314725
1412672,342.57918
1155036,360.967245
1112459,190.775295
1133681,20.104725
1218617,18.38835
1190145,19.819245
1262383,65.65929
1331957,112.34403
1481626,137.15688
1134995,43.54473
1285263,25.7397
1106138,33.607335
1175167,131.705955
1205164,85.852665
1483833,148.8132
1496897,44.01402
1074105,74.90559
1465377,30.382155
1106879,185.607165
1150467,162.795975
1116996,74.898135
1185434,1385.24772
1266519,738.736620000001
1353114,647.435715
1129265,60.754215
1252749,127.593615
1162104,69.37872
1193418,759.90576
1284837,712.31493
1363184,850.365375
1191468,101.158035
1078789,86.306355
1136805,248.12523
1405386,1355.342925
1114322,499.891365
1350211,1397.52954
1278837,98.52264
1172455,68.680755
1478221,44.49534
1098408,91.92051
1091951,157.705725
1099622,126.914025
1139472,141.440595
1061430,131.83497
1258982,61.79844
1405793,648.71388
1494572,836.02281
1023532,238.9725
1088540,41.25747
1350522,43.869045
1062543,448.43829
1123146,480.387645
1335657,436.45338
1336480,96.257205
1334472,131.86011
1223905,100.055025
1106947,73.413
1268382,155.99856
1410375,377.778495
1480252,26.607645
1270897,36.3432
1171323,610.52709
1347721,343.40376
1195122,204.714315
1160060,76.37403
1103877,137.838885
1227192,97.068855
1225674,267.412635
1435797,263.5914
1364079,231.163275
1306281,83.58573
1299709,133.59846
1299648,53.120565
1191925,33.202215
1303294,105.06687
1276615,54.7074
1347235,203.15148
1433729,238.273845
1442624,108.59913
1136999,70.4259
1419217,88.50963
1314342,318.758895
1429773,139.67709
1267876,183.30243
1387167,18.77511
1173342,40.11096
1186948,45.431595
1233252,135.995925
1066977,609.45486
1152418,302.283345
1124445,16.6803
1026138,137.24643
1332514,192.93009
1468716,130.47534
1287492,22.51422
1206863,13.33392
1398867,30.4194
1055136,112.38585
1118702,70.333605
1359875,403.73877
1107202,405.050565
1296158,159.622875
1470774,698.65314
1117544,398.65221
1151189,241.598835
1186842,34.19958
1398197,54.83844
1083741,47.56521
1037042,501.412995
1088465,418.15908
1451012,586.52913
1227620,73.89252
1102512,95.696745
1234887,195.770055
1128433,713.46153
1444037,247.906185
1015740,552.366285
1346922,21.73368
1102942,18.33201
1174075,40.17606
1108936,59.036115
1412117,46.121895
1014965,184.954905
1418316,32.17191
1472488,42.026115
1019856,402.638355
1175542,561.148605
1013232,180.202185
1321001,323.117175
1100828,385.607685
1068732,330.031665
1386147,62.92032
1410568,66.790755
1471314,114.916905
1143781,130.509675
1010375,317.405205
1144387,62.81601
1229377,26.353545
1095558,28.182795
1478260,193.48884
1438799,70.317465
1359239,65.47479
1097687,32.15763
1065465,56.246055
1028748,46.40388
1487448,508.444305
1331356,503.39034
1480686,325.39965
1236999,901.33263
1199822,291.862275
1254681,218.415405
1047669,59.944815
1084506,55.470225
1407062,53.74038
1004423,394.555005
1207875,460.83054
1328513,723.923295
1170969,82.505085
1281563,102.273795
1432075,138.064185
1253965,586.03887
1444649,220.327635
1152272,846.668775
1393567,108.585465
1154663,125.01123
1144903,92.671515
1329590,156.915675
1441678,152.18934
1001524,117.06591
1440235,51.96831
1437743,49.18989
1468736,443.323095
1325002,498.706665
1255670,155.434005
1054864,40.45587
1057573,25.02528
1006532,148.972155
1276400,201.71811
1086209,269.997375
1325888,132.59619
1269656,115.688295
1219510,95.624385
1402597,72.3477449999999
1254290,145.323675
1207536,256.78134
1358623,54.91683
1106454,60.12645
1096522,57.477975
1497989,356.703315
1034611,273.501585
1145961,153.73503
1241244,47.43477
1335255,62.296275
1167949,64.17888
1215373,229.92228
1245385,226.306485
1299559,183.09249
1402501,71.03571
1356370,84.72255
1244578,32.40159
1402872,36.675975
1373011,155.923005
1099626,48.057975
1240618,109.65693
1313356,146.55462
1063775,109.824945
1351476,292.92774
1423116,190.76379
1026366,111.31188
1006892,15.96933
1366540,18.04863
1308211,15.604665
1060946,41.521095
1111869,18.37044
1321821,21.786735
1442998,95.012865
1187281,634.94415
1149992,300.5289
1269393,136.877745
1271415,149.981715
1115599,166.42257
1049715,23.27559
1386843,99.15354
1449443,363.00975
1247790,390.40503
1377409,156.13371
1402068,529.598205
1131692,285.66864
1103707,167.81205
1011869,91.742715
1134421,102.250815
1187227,92.5831800000001
1404182,233.367945
1430582,598.843365
1077995,420.423345
1484671,64.45944
1420778,94.52874
1310109,77.451105
1219340,645.595875
1483037,274.138485
1278014,732.24768
1020009,165.808035
1357861,123.25617
1246537,112.360005
1138911,205.04712
1072349,232.599915
1044205,130.820925
1003775,101.44836
1105139,123.869415
1233795,419.200875
1488993,545.29275
1128989,135.02742
1461060,37.42821
1093258,61.032915
1458579,122.3724
1267831,233.63274
1076102,290.472885
1492794,75.268605
1258414,44.373075
1233270,23.26689
1218069,209.5896
1209101,161.75667
1005839,322.02705
1205721,52.20543
1286663,147.95286
1396005,88.094985
1005991,302.26299
1411749,329.56509
1256153,149.684085
1334064,352.73103
1053700,241.214175
1079711,135.988965
1449942,20.24817
1080233,39.209235
1320661,64.061475
1137255,299.900235
1264796,470.72544
1048031,337.61109
1363159,122.6895
1311397,168.33534
1408686,134.5566
1335629,231.495525
1384967,259.45815
1425196,159.44088
1185945,37.64001
1233671,39.112455
1168634,60.330915
1475193,79.85154
1008215,18.73914
1490942,35.1842849999999
1086613,251.69871
1429213,259.72281
1247277,58.27035
1315521,19.18107
1251613,17.22513
1341539,18.034875
1314843,86.8307849999999
1060246,140.92488
1196722,117.563775
1062489,20.85897
1391156,14.676435
1420868,43.463505
1266795,41.129415
1452943,45.698715
1372739,47.7978
1384170,32.634915
1270445,353.759025
1440443,512.173095
1158748,129.56775
1373369,1388.630505
1171380,525.929385
1334250,210.692925
1260574,56.92569
1004325,67.253025
1402074,64.708395
1305204,667.78272
1225037,643.22052
1174606,958.89258
1118582,149.95635
1302852,127.80234
1236914,163.570995
1047047,753.361485
1219768,343.98303
1449676,990.89229
1459390,66.085425
1403792,51.94443
1181820,51.330675
1158592,40.35471
1106569,92.175405
1460628,52.839375
1456648,60.226605
1074653,513.37818
1172350,450.418875
1064482,133.22985
1035769,26.32101
1092414,24.99963
1187218,28.261185
1309910,67.257135
1064688,59.343825
1208945,180.23982
1223704,251.361555
1342926,335.253285
1016090,148.97607
1084541,135.94083
1006036,241.81836
1271294,279.93015
1293143,23.80668
1380357,264.830355
1394412,146.66703
1045597,70.05594
1242518,41.537955
1425711,79.592865
1236266,57.09756
1391787,221.41707
1018619,291.441525
1439086,156.9681
1487991,422.94639
1460540,203.55042
1421075,56.14146
1337962,74.76975
1205702,53.463465
1216068,51.221715
1416093,139.097475
1106438,541.69317
1187958,273.11526
1461237,63.00786
1493677,76.164075
1346875,86.909565
1047024,234.986955
1179951,193.509315
1272720,327.955545
1009102,129.97983
1102030,65.034525
1357349,83.380875
1254542,112.82136
1239839,120.25296
1142498,50.183055
1479142,46.494375
1127057,45.24297
1143077,179.554185
1315764,475.76046
1076879,365.40612
1117812,15.67461
1171684,22.305465
1187665,109.80948
1150288,135.024045
1092093,197.70066
1447408,30.7086
1331327,31.94274
1478225,73.78137
1247480,50.569605
1105195,50.549175
1439531,31.079205
1079007,78.21432
1068176,36.455775
1396170,177.11406
1334406,174.997335
1014026,148.093935
1352373,539.36904
1243030,392.733825
1041420,210.62331
1319327,40.681665
1410028,93.087975
1139636,22.16283
1036193,244.192905
1003367,302.072475
1387633,331.986525
1332886,106.296435
1080327,70.155735
1013373,146.215755
1078845,305.77971
1240791,143.142585
1474319,279.689895
1494561,73.816395
1150748,42.204765
1140411,44.958525
1440680,38.609625
1067429,105.185715
1160511,73.620135
1065243,45.21
1279830,22.08375
1030666,46.438275
1433611,352.193355
1333707,408.5712
1266311,219.31419
1103146,25.00548
1491817,129.84675
1212716,111.51264
1301661,200.28303
1233889,69.057825
1342250,21.235845
1079171,19.51584
1132769,89.035665
1177184,52.95213
1162498,29.521275
1226350,75.93156
1353682,20.727045
1144693,220.17432
1200921,266.873235
1098073,163.22985
1083024,590.588475
1496726,257.68932
1222568,156.49788
1118152,31.086585
1474455,64.40859
1344569,236.771685
1362812,540.62076
1357918,260.46342
1427314,196.599945
1177846,168.549495
1447665,118.248435
1180242,307.53618
1057980,155.35839
1057989,342.049035
1494214,19.148085
1360415,69.451005
1474051,50.57604
1139545,35.945295
1102908,50.38821
1281533,33.136965
1233530,201.698775
1474190,290.67828
1195458,112.47849
1481613,27.22995
1004249,85.71798
1165001,128.748405
1022162,51.36594
1185155,33.030645
1152177,120.765375
1374738,55.93179
1379639,137.18685
1333423,45.375405
1128407,63.493425
1204473,37.483815
1310544,272.548095
1154591,286.22076
1494201,78.163665
1115748,481.056885
1353589,278.49348
1484676,151.74138
1048616,34.024845
1314508,67.011375
1296975,46.6674
1372115,208.278495
1336189,272.098845
1121324,310.852035
1045996,96.880935
1361706,81.89433
1431483,88.33977
1387232,221.35089
1160893,114.18378
1431384,296.879745
1235837,70.46895
1436037,47.768565
1202680,64.832235
1412587,22.868955
1377286,85.95147
1197461,100.518615
1116597,34.592985
1062507,51.311025
1030306,221.891415
1013660,279.496605
1086030,216.6435
1229602,42.82467
1272184,19.942335
1433035,77.942175
1374038,108.2799
1222840,112.678335
1356273,18.350985
